utc,filter,pm,lat,lon,device
1405629009,10,0.004,37.804588,-122.293943,A
1405629010,10,0.004,37.804582,-122.293953,A
1405629011,10,0.004,37.804572,-122.293950,A
1405629012,10,0.004,37.804553,-122.293963,A
1405629013,10,0.004,37.804543,-122.293967,A
1405629014,10,0.004,37.804530,-122.293963,A
1405629015,10,0.004,37.804520,-122.293967,A
1405629016,10,0.004,37.804522,-122.293975,A
1405629017,10,0.004,37.804522,-122.293975,A
1405629018,10,0.005,37.804510,-122.293988,A
1405629019,10,0.005,37.804498,-122.293998,A
1405629020,10,0.005,37.804480,-122.294005,A
1405629021,10,0.004,37.804467,-122.294015,A
1405629022,10,0.004,37.804450,-122.294025,A
1405629023,10,0.004,37.804450,-122.294025,A
1405629024,10,0.004,37.804442,-122.294023,A
1405629025,10,0.004,37.804427,-122.294028,A
1405629026,10,0.004,37.804423,-122.294037,A
1405629027,10,0.004,37.804423,-122.294048,A
1405629028,10,0.004,37.804425,-122.294058,A
1405629029,10,0.005,37.804425,-122.294068,A
1405629030,10,0.004,37.804415,-122.294073,A
1405629031,10,0.004,37.804413,-122.294080,A
1405629032,10,0.004,37.804412,-122.294088,A
1405629033,10,0.004,37.804407,-122.294095,A
1405629034,10,0.004,37.804407,-122.294097,A
1405629035,10,0.004,37.804405,-122.294098,A
1405629036,10,0.004,37.804397,-122.294097,A
1405629037,10,0.005,37.804380,-122.294103,A
1405629038,10,0.005,37.804368,-122.294103,A
1405629039,10,0.005,37.804352,-122.294102,A
1405629040,10,0.004,37.804338,-122.294100,A
1405629041,10,0.005,37.804320,-122.294098,A
1405629042,10,0.005,37.804302,-122.294095,A
1405629043,10,0.005,37.804287,-122.294092,A
1405629044,10,0.005,37.804267,-122.294095,A
1405629045,10,0.005,37.804252,-122.294102,A
1405629046,10,0.004,37.804243,-122.294100,A
1405629047,10,0.004,37.804235,-122.294100,A
1405629048,10,0.004,37.804222,-122.294100,A
1405629049,10,0.004,37.804208,-122.294108,A
1405629050,10,0.005,37.804193,-122.294107,A
1405629051,10,0.005,37.804185,-122.294107,A
1405629052,10,0.004,37.804153,-122.294105,A
1405629053,10,0.004,37.804153,-122.294105,A
1405629054,10,0.004,37.804147,-122.294105,A
1405629055,10,0.004,37.804135,-122.294108,A
1405629056,10,0.005,37.804123,-122.294112,A
1405629057,10,0.004,37.804110,-122.294118,A
1405629058,10,0.004,37.804098,-122.294127,A
1405629059,10,0.004,37.804090,-122.294133,A
1405629060,10,0.004,37.804083,-122.294133,A
1405629061,10,0.004,37.804070,-122.294138,A
1405629062,10,0.005,37.804058,-122.294137,A
1405629063,10,0.006,37.804048,-122.294135,A
1405629064,10,0.006,37.804043,-122.294128,A
1405629065,10,0.005,37.804040,-122.294125,A
1405629066,10,0.004,37.804027,-122.294127,A
1405629067,10,0.004,37.804010,-122.294128,A
1405629068,10,0.005,37.804000,-122.294133,A
1405629069,10,0.005,37.803987,-122.294137,A
1405629070,10,0.004,37.803975,-122.294142,A
1405629071,10,0.004,37.803960,-122.294142,A
1405629072,10,0.004,37.803948,-122.294143,A
1405629073,10,0.004,37.803933,-122.294148,A
1405629074,10,0.005,37.803918,-122.294155,A
1405629075,10,0.005,37.803900,-122.294158,A
1405629076,10,0.005,37.803882,-122.294160,A
1405629077,10,0.005,37.803862,-122.294163,A
1405629078,10,0.005,37.803852,-122.294160,A
1405629079,10,0.005,37.803842,-122.294165,A
1405629080,10,0.004,37.803832,-122.294172,A
1405629081,10,0.004,37.803820,-122.294180,A
1405629082,10,0.004,37.803792,-122.294188,A
1405629083,10,0.004,37.803792,-122.294188,A
1405629084,10,0.005,37.803780,-122.294185,A
1405629085,10,0.005,37.803767,-122.294188,A
1405629086,10,0.004,37.803757,-122.294195,A
1405629087,10,0.005,37.803733,-122.294195,A
1405629088,10,0.006,37.803715,-122.294205,A
1405629089,10,0.005,37.803712,-122.294218,A
1405629090,10,0.005,37.803712,-122.294227,A
1405629091,10,0.005,37.803708,-122.294235,A
1405629092,10,0.006,37.803693,-122.294235,A
1405629093,10,0.006,37.803688,-122.294227,A
1405629094,10,0.006,37.803688,-122.294213,A
1405629095,10,0.007,37.803683,-122.294212,A
1405629096,10,0.006,37.803682,-122.294207,A
1405629097,10,0.006,37.803667,-122.294215,A
1405629098,10,0.006,37.803660,-122.294203,A
1405629099,10,0.006,37.803660,-122.294193,A
1405629100,10,0.005,37.803657,-122.294180,A
1405629101,10,0.005,37.803648,-122.294163,A
1405629102,10,0.006,37.803648,-122.294168,A
1405629103,10,0.007,37.803653,-122.294182,A
1405629104,10,0.006,37.803652,-122.294178,A
1405629105,10,0.006,37.803653,-122.294183,A
1405629106,10,0.006,37.803662,-122.294202,A
1405629107,10,0.006,37.803667,-122.294197,A
1405629108,10,0.006,37.803670,-122.294203,A
1405629109,10,0.006,37.803673,-122.294237,A
1405629110,10,0.006,37.803663,-122.294243,A
1405629111,10,0.005,37.803650,-122.294237,A
1405629112,10,0.005,37.803637,-122.294237,A
1405629113,10,0.006,37.803622,-122.294205,A
1405629114,10,0.007,37.803610,-122.294185,A
1405629115,10,0.006,37.803595,-122.294168,A
1405629116,10,0.006,37.803582,-122.294155,A
1405629117,10,0.006,37.803573,-122.294147,A
1405629118,10,0.006,37.803562,-122.294155,A
1405629119,10,0.006,37.803542,-122.294108,A
1405629120,10,0.005,37.803530,-122.294108,A
1405629121,10,0.005,37.803525,-122.294113,A
1405629122,10,0.007,37.803512,-122.294145,A
1405629123,10,0.007,37.803512,-122.294145,A
1405629124,10,0.005,37.803500,-122.294143,A
1405629125,10,0.005,37.803493,-122.294140,A
1405629126,10,0.006,37.803487,-122.294142,A
1405629127,10,0.006,37.803482,-122.294135,A
1405629128,10,0.005,37.803475,-122.294133,A
1405629129,10,0.005,37.803463,-122.294137,A
1405629130,10,0.005,37.803458,-122.294130,A
1405629131,10,0.005,37.803457,-122.294118,A
1405629132,10,0.006,37.803452,-122.294120,A
1405629133,10,0.007,37.803438,-122.294115,A
1405629134,10,0.007,37.803427,-122.294113,A
1405629135,10,0.007,37.803420,-122.294137,A
1405629136,10,0.006,37.803417,-122.294175,A
1405629137,10,0.007,37.803413,-122.294200,A
1405629138,10,0.007,37.803405,-122.294225,A
1405629139,10,0.007,37.803398,-122.294235,A
1405629140,10,0.006,37.803392,-122.294262,A
1405629141,10,0.006,37.803388,-122.294288,A
1405629142,10,0.005,37.803382,-122.294298,A
1405629143,10,0.005,37.803380,-122.294322,A
1405629144,10,0.005,37.803377,-122.294335,A
1405629145,10,0.006,37.803373,-122.294345,A
1405629146,10,0.005,37.803362,-122.294353,A
1405629147,10,0.006,37.803353,-122.294355,A
1405629148,10,0.005,37.803353,-122.294370,A
1405629149,10,0.005,37.803337,-122.294385,A
1405629150,10,0.004,37.803320,-122.294393,A
1405629151,10,0.004,37.803312,-122.294395,A
1405629152,10,0.005,37.803305,-122.294398,A
1405629153,10,0.005,37.803297,-122.294407,A
1405629154,10,0.005,37.803292,-122.294413,A
1405629155,10,0.004,37.803283,-122.294420,A
1405629156,10,0.004,37.803278,-122.294427,A
1405629157,10,0.004,37.803272,-122.294435,A
1405629158,10,0.005,37.803260,-122.294437,A
1405629159,10,0.004,37.803248,-122.294447,A
1405629160,10,0.004,37.803238,-122.294457,A
1405629161,10,0.004,37.803228,-122.294463,A
1405629162,10,0.004,37.803215,-122.294468,A
1405629163,10,0.004,37.803202,-122.294470,A
1405629164,10,0.005,37.803192,-122.294463,A
1405629165,10,0.005,37.803182,-122.294457,A
1405629166,10,0.005,37.803182,-122.294467,A
1405629167,10,0.006,37.803177,-122.294468,A
1405629168,10,0.006,37.803182,-122.294472,A
1405629169,10,0.004,37.803173,-122.294472,A
1405629170,10,0.004,37.803168,-122.294475,A
1405629171,10,0.005,37.803162,-122.294472,A
1405629172,10,0.004,37.803162,-122.294473,A
1405629173,10,0.004,37.803168,-122.294482,A
1405629174,10,0.005,37.803178,-122.294492,A
1405629175,10,0.005,37.803193,-122.294505,A
1405629176,10,0.005,37.803200,-122.294525,A
1405629177,10,0.004,37.803205,-122.294532,A
1405629178,10,0.005,37.803215,-122.294545,A
1405629179,10,0.005,37.803223,-122.294553,A
1405629180,10,0.004,37.803228,-122.294562,A
1405629181,10,0.004,37.803235,-122.294568,A
1405629182,10,0.005,37.803243,-122.294575,A
1405629183,10,0.004,37.803247,-122.294583,A
1405629184,10,0.005,37.803252,-122.294592,A
1405629185,10,0.004,37.803257,-122.294607,A
1405629186,10,0.004,37.803263,-122.294622,A
1405629187,10,0.004,37.803268,-122.294632,A
1405629188,10,0.005,37.803272,-122.294643,A
1405629189,10,0.004,37.803277,-122.294653,A
1405629190,10,0.004,37.803280,-122.294663,A
1405629191,10,0.005,37.803287,-122.294677,A
1405629192,10,0.005,37.803292,-122.294683,A
1405629193,10,0.005,37.803297,-122.294692,A
1405629194,10,0.005,37.803303,-122.294698,A
1405629195,10,0.005,37.803308,-122.294703,A
1405629196,10,0.005,37.803308,-122.294708,A
1405629197,10,0.004,37.803313,-122.294708,A
1405629198,10,0.004,37.803318,-122.294727,A
1405629199,10,0.005,37.803323,-122.294743,A
1405629200,10,0.004,37.803320,-122.294765,A
1405629201,10,0.004,37.803323,-122.294775,A
1405629202,10,0.004,37.803327,-122.294788,A
1405629203,10,0.005,37.803327,-122.294793,A
1405629204,10,0.007,37.803328,-122.294798,A
1405629205,10,0.009,37.803332,-122.294808,A
1405629206,10,0.009,37.803332,-122.294820,A
1405629207,10,0.008,37.803327,-122.294822,A
1405629208,10,0.004,37.803327,-122.294833,A
1405629209,10,0.007,37.803323,-122.294835,A
1405629210,10,0.008,37.803317,-122.294838,A
1405629211,10,0.008,37.803307,-122.294845,A
1405629212,10,0.007,37.803300,-122.294838,A
1405629213,10,0.003,37.803288,-122.294843,A
1405629214,10,0.000,37.803273,-122.294848,A
1405629215,10,0.000,37.803268,-122.294847,A
1405629216,10,0.001,37.803258,-122.294845,A
1405629217,10,0.001,37.803245,-122.294838,A
1405629218,10,0.000,37.803232,-122.294837,A
1405629219,10,0.001,37.803227,-122.294842,A
1405629220,10,0.000,37.803240,-122.294833,A
1405629221,10,0.001,37.803243,-122.294825,A
1405629222,10,0.000,37.803248,-122.294812,A
1405629223,10,0.001,37.803238,-122.294788,A
1405629224,10,0.000,37.803243,-122.294770,A
1405629225,10,0.001,37.803235,-122.294778,A
1405629226,10,0.002,37.803235,-122.294777,A
1405629227,10,0.004,37.803227,-122.294767,A
1405629228,10,0.003,37.803223,-122.294757,A
1405629229,10,0.005,37.803218,-122.294753,A
1405629230,10,0.007,37.803207,-122.294748,A
1405629231,10,0.004,37.803215,-122.294732,A
1405629232,10,0.004,37.803212,-122.294712,A
